# Time (s)	Generation (V)	PC (V)	PL (V)
7.849710475522003045e-03	-2.345878881675273753e-01	-2.404213032817346385e-01	-1.460719815634486496e+00
7.883049657834708193e-03	-2.271195834063605423e-01	-2.328463682807450363e-01	-1.413385566252437942e+00
7.916388840147409872e-03	-2.197202178318374277e-01	-2.254012580126180387e-01	-1.366817387433008513e+00
7.949728022460080326e-03	-2.123105435901340710e-01	-2.179732214662445655e-01	-1.320588757004964808e+00
7.983067204772782005e-03	-2.050738616083005172e-01	-2.105986611096226369e-01	-1.274911646764661066e+00
8.016406387085452459e-03	-1.978523204711989392e-01	-2.034093345509613848e-01	-1.230154913598637823e+00
8.049745569398154138e-03	-1.907319330915899780e-01	-1.961723304168156434e-01	-1.185291233022902402e+00
8.083084751710824592e-03	-1.836566461092774827e-01	-1.890764261122164225e-01	-1.141218748088607349e+00
8.116423934023526271e-03	-1.766393453532910107e-01	-1.820510717185858107e-01	-1.097322159385575091e+00
8.149763116336196725e-03	-1.697409163688035905e-01	-1.750450460617981041e-01	-1.054536334365906880e+00
8.183102298648898404e-03	-1.630225668470801637e-01	-1.681682008402239636e-01	-1.012072981320516707e+00
8.216441480961568858e-03	-1.562819892594672355e-01	-1.614640257291589387e-01	-9.702716417686296779e-01
8.249780663274270537e-03	-1.496902429965850934e-01	-1.547682263979954231e-01	-9.294908638294349101e-01
8.283119845586940991e-03	-1.432408851434300301e-01	-1.481523192017593360e-01	-8.889378459908838792e-01
8.316459027899642670e-03	-1.368404934331518830e-01	-1.417557932486396832e-01	-8.491914841987486806e-01
8.349798210212313124e-03	-1.305425440595622821e-01	-1.354008240862696610e-01	-8.101042353364854565e-01
8.383137392525014803e-03	-1.244262848768101226e-01	-1.291254249124871023e-01	-7.715056839696272650e-01
8.416476574837685257e-03	-1.184382396908209567e-01	-1.230777827716766359e-01	-7.340939199032150420e-01
8.449815757150386936e-03	-1.125307309308276327e-01	-1.171258179070848171e-01	-6.980313043369130721e-01
8.483154939463059124e-03	-1.068100666944735155e-01	-1.113362144890976124e-01	-6.629866710730236701e-01
8.516494121775762538e-03	-1.013239245536298877e-01	-1.056774022345509517e-01	-6.287564237233933540e-01
8.549833304088432992e-03	-9.587450701744579251e-02	-1.002150988770377366e-01	-5.956475670500593900e-01
8.583172486401134671e-03	-9.061322258955785414e-02	-9.476793635887649503e-02	-5.632003988099418823e-01
8.616511668713805125e-03	-8.547274280827124593e-02	-8.957108107928277163e-02	-5.317145144374018084e-01
8.649850851026506804e-03	-8.056420795913403488e-02	-8.453336579122072703e-02	-5.003735963966134959e-01
8.683190033339177258e-03	-7.569916277674652860e-02	-7.965801195283382652e-02	-4.702336384122531299e-01
8.716529215651878937e-03	-7.104157945058252321e-02	-7.489863057613710406e-02	-4.413046268675975825e-01
8.749868397964549391e-03	-6.651510943746391513e-02	-7.023524862474941899e-02	-4.136010581993082025e-01
8.783207580277251070e-03	-6.222219508861219495e-02	-6.581863031282103593e-02	-3.868397661903354434e-01
8.816546762589921524e-03	-5.811387025001912149e-02	-6.157758142942181684e-02	-3.608332619351606319e-01
8.849885944902623203e-03	-5.403614925038425360e-02	-5.743736415959255909e-02	-3.357364974711689598e-01
8.883225127215293657e-03	-5.020583618519761093e-02	-5.351878316309723743e-02	-3.120745703047807518e-01
8.916564309527995336e-03	-4.652725376523950129e-02	-4.975161066558771161e-02	-2.893520202261650187e-01
8.949903491840665790e-03	-4.304163664848965898e-02	-4.614776606091546690e-02	-2.675901088145061224e-01
8.983242674153367469e-03	-3.982694410981596489e-02	-4.275782623412888866e-02	-2.471986054227541529e-01
9.016581856466037923e-03	-3.666959351113806970e-02	-3.955924098299865715e-02	-2.275924933565351693e-01
